InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsIncomplete,NormalizedDescription,DescriptionLength
579755,84912B,damaged,-14,11/30/2011 14:54,0.0,,United Kingdom,True,damaged,7
580377,84609,damages,-29,12/2/2011 17:52,0.0,,United Kingdom,True,damages,7
580378,22792,damages,-73,12/2/2011 17:56,0.0,,United Kingdom,True,damages,7
580547,21201,???,-390,12/5/2011 9:29,0.0,,United Kingdom,True,???,3
581201,22217,damages?,-155,12/7/2011 18:30,0.0,,United Kingdom,True,damages?,8
581204,85104,????damages????,-355,12/7/2011 18:32,0.0,,United Kingdom,True,????damages????,15
581205,20893,damages,-55,12/7/2011 18:32,0.0,,United Kingdom,True,damages,7
581212,22578,lost,-1050,12/7/2011 18:38,0.0,,United Kingdom,True,lost,4
536414,22139,,56,12/1/2010 11:52,0.0,,United Kingdom,True,,0
536545,21134,,1,12/1/2010 14:32,0.0,,United Kingdom,True,,0
536546,22145,,1,12/1/2010 14:33,0.0,,United Kingdom,True,,0
536547,37509,,1,12/1/2010 14:33,0.0,,United Kingdom,True,,0
536549,85226A,,1,12/1/2010 14:34,0.0,,United Kingdom,True,,0
536550,85044,,1,12/1/2010 14:34,0.0,,United Kingdom,True,,0
536552,20950,,1,12/1/2010 14:34,0.0,,United Kingdom,True,,0
536553,37461,,3,12/1/2010 14:35,0.0,,United Kingdom,True,,0
536554,84670,,23,12/1/2010 14:35,0.0,,United Kingdom,True,,0
536589,21777,,-10,12/1/2010 16:50,0.0,,United Kingdom,True,,0
536764,84952C,,-38,12/2/2010 14:42,0.0,,United Kingdom,True,,0
536765,84952C,,19,12/2/2010 14:43,0.0,,United Kingdom,True,,0
536995,35951,,57,12/3/2010 15:29,0.0,,United Kingdom,True,,0
536996,22712,,-20,12/3/2010 15:30,0.0,,United Kingdom,True,,0
536997,22028,,-20,12/3/2010 15:30,0.0,,United Kingdom,True,,0
536998,85067,,-6,12/3/2010 15:30,0.0,,United Kingdom,True,,0
536999,21421,,110,12/3/2010 15:32,0.0,,United Kingdom,True,,0
537000,21414,,-22,12/3/2010 15:32,0.0,,United Kingdom,True,,0
537001,21653,,-6,12/3/2010 15:33,0.0,,United Kingdom,True,,0
537002,21651,,70,12/3/2010 15:33,0.0,,United Kingdom,True,,0
537003,85126,,-2,12/3/2010 15:33,0.0,,United Kingdom,True,,0
537004,21814,,-30,12/3/2010 15:34,0.0,,United Kingdom,True,,0
537005,21692,,-70,12/3/2010 15:35,0.0,,United Kingdom,True,,0
537006,21648,,-130,12/3/2010 15:36,0.0,,United Kingdom,True,,0
537007,21172,,-80,12/3/2010 15:36,0.0,,United Kingdom,True,,0
537008,21161,,-120,12/3/2010 15:37,0.0,,United Kingdom,True,,0
537009,84534B,,-80,12/3/2010 15:38,0.0,,United Kingdom,True,,0
537010,22162,,-40,12/3/2010 15:38,0.0,,United Kingdom,True,,0
537011,22139,,-5,12/3/2010 15:38,0.0,,United Kingdom,True,,0
537012,21535,,-12,12/3/2010 15:39,0.0,,United Kingdom,True,,0
537013,35965,,-25,12/3/2010 15:40,0.0,,United Kingdom,True,,0
537014,21040,,-20,12/3/2010 15:40,0.0,,United Kingdom,True,,0
537015,37464,,-14,12/3/2010 15:41,0.0,,United Kingdom,True,,0
537016,21836,,-15,12/3/2010 15:41,0.0,,United Kingdom,True,,0
537017,47556B,,-69,12/3/2010 15:41,0.0,,United Kingdom,True,,0
537018,84562A,,-3,12/3/2010 15:42,0.0,,United Kingdom,True,,0
537019,37474,,-15,12/3/2010 15:43,0.0,,United Kingdom,True,,0
537020,21807,,-30,12/3/2010 15:43,0.0,,United Kingdom,True,,0
537021,21011,,-20,12/3/2010 15:43,0.0,,United Kingdom,True,,0
537027,18098C,,-140,12/3/2010 16:36,0.0,,United Kingdom,True,,0
537028,21696,,-320,12/3/2010 16:36,0.0,,United Kingdom,True,,0
537029,37476,,-6,12/3/2010 16:37,0.0,,United Kingdom,True,,0
537361,21777,,5,12/6/2010 12:34,0.0,,United Kingdom,True,,0
537363,84569B,,-20,12/6/2010 12:35,0.0,,United Kingdom,True,,0
537364,21027,,-70,12/6/2010 12:36,0.0,,United Kingdom,True,,0
537401,84898F,,-24,12/6/2010 14:37,0.0,,United Kingdom,True,,0
537427,84968B,,-21,12/6/2010 15:37,0.0,,United Kingdom,True,,0
537430,85215,,120,12/6/2010 16:05,0.0,,United Kingdom,True,,0
537436,84270,,7,12/6/2010 17:00,0.0,,United Kingdom,True,,0
537437,90167,,10,12/6/2010 17:00,0.0,,United Kingdom,True,,0
537438,22959,,13,12/6/2010 17:00,0.0,,United Kingdom,True,,0
537439,37474,,1,12/6/2010 17:01,0.0,,United Kingdom,True,,0
537449,21054,,-30,12/7/2010 9:26,0.0,,United Kingdom,True,,0
537450,20684,,-19,12/7/2010 9:26,0.0,,United Kingdom,True,,0
537451,84881,,-11,12/7/2010 9:27,0.0,,United Kingdom,True,,0
537452,20941,,-24,12/7/2010 9:28,0.0,,United Kingdom,True,,0
537453,21248,,-18,12/7/2010 9:28,0.0,,United Kingdom,True,,0
537454,21349,,-44,12/7/2010 9:30,0.0,,United Kingdom,True,,0
537455,22155,,-70,12/7/2010 9:31,0.0,,United Kingdom,True,,0
537466,21488,,-50,12/7/2010 10:33,0.0,,United Kingdom,True,,0
537687,84840,,-9,12/8/2010 10:26,0.0,,United Kingdom,True,,0
537870,21486,,-77,12/8/2010 17:08,0.0,,United Kingdom,True,,0
537872,21595,,1,12/8/2010 18:07,0.0,,United Kingdom,True,,0
537873,37461,,1,12/8/2010 18:07,0.0,,United Kingdom,True,,0
537874,85170A,,1,12/8/2010 18:07,0.0,,United Kingdom,True,,0
537875,20849,,1,12/8/2010 18:08,0.0,,United Kingdom,True,,0
537876,84977,,2,12/8/2010 18:08,0.0,,United Kingdom,True,,0
537877,21661,,1,12/8/2010 18:08,0.0,,United Kingdom,True,,0
537878,72803B,,1,12/8/2010 18:09,0.0,,United Kingdom,True,,0
537999,22034,,-223,12/9/2010 11:44,0.0,,United Kingdom,True,,0
538001,35958,,10,12/9/2010 11:45,0.0,,United Kingdom,True,,0
538004,22114,,144,12/9/2010 12:11,0.0,,United Kingdom,True,,0
538036,21690,,34,12/9/2010 13:04,0.0,,United Kingdom,True,,0
538038,21488,,8,12/9/2010 13:07,0.0,,United Kingdom,True,,0
538039,22139,,7,12/9/2010 13:07,0.0,,United Kingdom,True,,0
538041,22145,,30,12/9/2010 13:09,0.0,,United Kingdom,True,,0
538042,21763,,-4,12/9/2010 13:10,0.0,,United Kingdom,True,,0
538043,22833,,-1,12/9/2010 13:10,0.0,,United Kingdom,True,,0
538045,84688,,27,12/9/2010 13:11,0.0,,United Kingdom,True,,0
538046,85008,,-15,12/9/2010 13:12,0.0,,United Kingdom,True,,0
538047,21429,,-70,12/9/2010 13:13,0.0,,United Kingdom,True,,0
538054,85167B,,-24,12/9/2010 13:34,0.0,,United Kingdom,True,,0
538055,22454,,-20,12/9/2010 13:34,0.0,,United Kingdom,True,,0
538058,20966,,-150,12/9/2010 13:38,0.0,,United Kingdom,True,,0
538061,21801,,-38,12/9/2010 13:39,0.0,,United Kingdom,True,,0
538074,21743,,-80,12/9/2010 14:11,0.0,,United Kingdom,True,,0
538092,37467,,-177,12/9/2010 14:49,0.0,,United Kingdom,True,,0
538128,21357,,46,12/9/2010 15:54,0.0,,United Kingdom,True,,0
538129,84497,,79,12/9/2010 15:55,0.0,,United Kingdom,True,,0
538130,90042C,,10,12/9/2010 15:55,0.0,,United Kingdom,True,,0
538131,17091A,,84,12/9/2010 15:56,0.0,,United Kingdom,True,,0
538132,84773,,3,12/9/2010 15:56,0.0,,United Kingdom,True,,0
538133,85018C,,3,12/9/2010 15:56,0.0,,United Kingdom,True,,0
538134,20878,,2,12/9/2010 15:56,0.0,,United Kingdom,True,,0
538135,21186,,2,12/9/2010 15:56,0.0,,United Kingdom,True,,0
538136,37509,,2,12/9/2010 15:57,0.0,,United Kingdom,True,,0
538137,62095B,,2,12/9/2010 15:57,0.0,,United Kingdom,True,,0
538138,72814,,2,12/9/2010 15:57,0.0,,United Kingdom,True,,0
538139,84802A,,2,12/9/2010 15:57,0.0,,United Kingdom,True,,0
538140,90002D,,9,12/9/2010 15:57,0.0,,United Kingdom,True,,0
538141,22218,,2,12/9/2010 15:58,0.0,,United Kingdom,True,,0
538142,84247C,,1,12/9/2010 15:58,0.0,,United Kingdom,True,,0
538143,84534B,,1,12/9/2010 15:58,0.0,,United Kingdom,True,,0
538144,90042B,,1,12/9/2010 15:58,0.0,,United Kingdom,True,,0
538158,20892,,-32,12/9/2010 17:17,0.0,,United Kingdom,True,,0
538159,21324,,-18,12/9/2010 17:17,0.0,,United Kingdom,True,,0
538160,20956,,288,12/9/2010 17:18,0.0,,United Kingdom,True,,0
538173,22353,,-28,12/10/2010 9:35,0.0,,United Kingdom,True,,0
538241,21431,,-21,12/10/2010 12:00,0.0,,United Kingdom,True,,0
538247,79067,,-145,12/10/2010 12:09,0.0,,United Kingdom,True,,0
538249,85084,,25,12/10/2010 12:19,0.0,,United Kingdom,True,,0
538359,35958,,2,12/10/2010 16:29,0.0,,United Kingdom,True,,0
538360,35004P,,1,12/10/2010 16:29,0.0,,United Kingdom,True,,0
538837,85135B,,-40,12/14/2010 13:10,0.0,,United Kingdom,True,,0
538861,22444,,460,12/14/2010 14:04,0.0,,United Kingdom,True,,0
538906,21895,,-5,12/15/2010 10:31,0.0,,United Kingdom,True,,0
539413,22959,,12,12/17/2010 13:44,0.0,,United Kingdom,True,,0
539495,22591,,36,12/20/2010 10:37,0.0,,United Kingdom,True,,0
539582,71477,,8,12/20/2010 12:53,0.0,,United Kingdom,True,,0
539583,35400,,1,12/20/2010 12:53,0.0,,United Kingdom,True,,0
539584,21491,,1,12/20/2010 12:54,0.0,,United Kingdom,True,,0
539585,21009,,1,12/20/2010 12:54,0.0,,United Kingdom,True,,0
539638,22139,,1,12/20/2010 15:23,0.0,,United Kingdom,True,,0
539749,22734,,30,12/21/2010 15:33,0.0,,United Kingdom,True,,0
539980,35001W,,-36,12/23/2010 14:34,0.0,,United Kingdom,True,,0
539994,22830,,-1,1/4/2011 10:09,0.0,,United Kingdom,True,,0
539995,85064,,-12,1/4/2011 10:12,0.0,,United Kingdom,True,,0
539996,21784,,-10,1/4/2011 10:12,0.0,,United Kingdom,True,,0
539997,84689,,5,1/4/2011 10:15,0.0,,United Kingdom,True,,0
539998,84675,,2,1/4/2011 10:16,0.0,,United Kingdom,True,,0
539999,20892,,-1,1/4/2011 10:16,0.0,,United Kingdom,True,,0
540000,84499,,-9,1/4/2011 10:17,0.0,,United Kingdom,True,,0
540008,85230F,,-48,1/4/2011 11:10,0.0,,United Kingdom,True,,0
540009,22158,,-120,1/4/2011 11:10,0.0,,United Kingdom,True,,0
540011,22501,,30,1/4/2011 11:13,0.0,,United Kingdom,True,,0
540018,90112,,2,1/4/2011 12:07,0.0,,United Kingdom,True,,0
540119,22865,,-60,1/5/2011 10:07,0.0,,United Kingdom,True,,0
540241,35957,,-939,1/5/2011 15:17,0.0,,United Kingdom,True,,0
540252,22198,,-100,1/5/2011 16:25,0.0,,United Kingdom,True,,0
540256,35957,,35,1/5/2011 17:21,0.0,,United Kingdom,True,,0
540272,90096,,-54,1/6/2011 11:57,0.0,,United Kingdom,True,,0
540369,47591D,,-201,1/6/2011 16:20,0.0,,United Kingdom,True,,0
540549,21587,,-53,1/10/2011 9:07,0.0,,United Kingdom,True,,0
540560,21589,,-14,1/10/2011 10:08,0.0,,United Kingdom,True,,0
540637,21275,,-5,1/10/2011 12:13,0.0,,United Kingdom,True,,0
540650,85124C,,-8,1/10/2011 14:59,0.0,,United Kingdom,True,,0
540676,84534B,,12,1/10/2011 16:05,0.0,,United Kingdom,True,,0
540677,21667,,1,1/10/2011 16:20,0.0,,United Kingdom,True,,0
540678,21667,,-1,1/10/2011 16:21,0.0,,United Kingdom,True,,0
540679,21667,,-1,1/10/2011 16:21,0.0,,United Kingdom,True,,0
540683,84546,,-45,1/10/2011 17:00,0.0,,United Kingdom,True,,0
540684,35271S,,-13,1/10/2011 17:01,0.0,,United Kingdom,True,,0
540693,82605,,1,1/11/2011 9:13,0.0,,United Kingdom,True,,0
540694,71477,,1,1/11/2011 9:13,0.0,,United Kingdom,True,,0
540695,21661,,1,1/11/2011 9:14,0.0,,United Kingdom,True,,0
540696,84562A,,1,1/11/2011 9:14,0.0,,United Kingdom,True,,0
540699,POST,,1000,1/11/2011 9:32,0.0,,United Kingdom,True,,0
540778,84029E,,-50,1/11/2011 11:15,0.0,,United Kingdom,True,,0
540982,22323,,1,1/12/2011 15:35,0.0,,United Kingdom,True,,0
540987,17011A,,-61,1/12/2011 16:15,0.0,,United Kingdom,True,,0
541000,21632,,-41,1/13/2011 10:11,0.0,,United Kingdom,True,,0
541482,22837,,-35,1/18/2011 12:32,0.0,,United Kingdom,True,,0
541487,85118,,-35,1/18/2011 13:19,0.0,,United Kingdom,True,,0
541519,21429,,-15,1/19/2011 9:11,0.0,,United Kingdom,True,,0
541600,22866,,-64,1/19/2011 16:48,0.0,,United Kingdom,True,,0
541601,22632,,-84,1/19/2011 16:48,0.0,,United Kingdom,True,,0
541697,21632,,8,1/20/2011 18:09,0.0,,United Kingdom,True,,0
541702,22451,,-30,1/21/2011 9:44,0.0,,United Kingdom,True,,0
541802,20854,,-80,1/21/2011 14:45,0.0,,United Kingdom,True,,0
541967,84823,,-3,1/24/2011 13:35,0.0,,United Kingdom,True,,0
542156,21348,,8,1/26/2011 10:52,0.0,,United Kingdom,True,,0
542362,20699,,-16,1/27/2011 12:49,0.0,,United Kingdom,True,,0
542363,84823,,1,1/27/2011 12:50,0.0,,United Kingdom,True,,0
542364,21324,,5,1/27/2011 12:50,0.0,,United Kingdom,True,,0
542365,21897,,-22,1/27/2011 12:51,0.0,,United Kingdom,True,,0
542367,82583,,-30,1/27/2011 12:57,0.0,,United Kingdom,True,,0
542368,85188B,,-70,1/27/2011 12:59,0.0,,United Kingdom,True,,0
542378,84279B,,192,1/27/2011 13:56,0.0,,United Kingdom,True,,0
542379,35922,,-30,1/27/2011 13:58,0.0,,United Kingdom,True,,0
542380,84917,,-50,1/27/2011 13:59,0.0,,United Kingdom,True,,0
542391,84455,,-31,1/27/2011 14:54,0.0,,United Kingdom,True,,0
542392,84227,,-2,1/27/2011 14:56,0.0,,United Kingdom,True,,0
542394,84452,,65,1/27/2011 15:11,0.0,,United Kingdom,True,,0
542396,22146,,-4,1/27/2011 15:12,0.0,,United Kingdom,True,,0
542414,84967A,,-2,1/27/2011 17:15,0.0,,United Kingdom,True,,0
542415,84967B,,-1,1/27/2011 17:15,0.0,,United Kingdom,True,,0
542417,84966B,,-11,1/27/2011 17:38,0.0,,United Kingdom,True,,0
542418,84966A,,-17,1/27/2011 17:39,0.0,,United Kingdom,True,,0
542504,37413,,5568,1/28/2011 12:03,0.0,,United Kingdom,True,,0
542505,79063D,,2560,1/28/2011 12:04,0.0,,United Kingdom,True,,0
542507,20798,,5,1/28/2011 12:06,0.0,,United Kingdom,True,,0
542508,37467,,136,1/28/2011 12:06,0.0,,United Kingdom,True,,0
542509,85049B,,3,1/28/2011 12:07,0.0,,United Kingdom,True,,0
542510,21667,,2,1/28/2011 12:07,0.0,,United Kingdom,True,,0
542512,22830,,2,1/28/2011 12:07,0.0,,United Kingdom,True,,0
542513,75013B,,2,1/28/2011 12:08,0.0,,United Kingdom,True,,0
542514,22866,,1,1/28/2011 12:08,0.0,,United Kingdom,True,,0
542515,35607A,,1,1/28/2011 12:08,0.0,,United Kingdom,True,,0
542516,71477,,4,1/28/2011 12:08,0.0,,United Kingdom,True,,0
542518,22184,,-13,1/28/2011 12:17,0.0,,United Kingdom,True,,0
542529,DCGS0055,,-1,1/28/2011 13:08,0.0,,United Kingdom,True,,0
542531,DCGS0072,,-1,1/28/2011 13:08,0.0,,United Kingdom,True,,0
542532,DCGS0074,,-1,1/28/2011 13:09,0.0,,United Kingdom,True,,0
542544,17165D,,-10,1/28/2011 14:43,0.0,,United Kingdom,True,,0
542545,17165D,,9,1/28/2011 14:44,0.0,,United Kingdom,True,,0
542546,20734,,-1,1/28/2011 14:44,0.0,,United Kingdom,True,,0
542547,20864,,-1,1/28/2011 14:45,0.0,,United Kingdom,True,,0
542548,20892,,-1,1/28/2011 14:45,0.0,,United Kingdom,True,,0
542550,20910,,-1,1/28/2011 14:45,0.0,,United Kingdom,True,,0
542551,21282,,-1,1/28/2011 14:46,0.0,,United Kingdom,True,,0
542552,21645,,-1,1/28/2011 14:47,0.0,,United Kingdom,True,,0
542553,21805,,-1,1/28/2011 14:49,0.0,,United Kingdom,True,,0
542554,21836,,-1,1/28/2011 14:49,0.0,,United Kingdom,True,,0
542555,21841,,-1,1/28/2011 14:50,0.0,,United Kingdom,True,,0
542556,22143,,-1,1/28/2011 14:50,0.0,,United Kingdom,True,,0
542557,22765,,-1,1/28/2011 14:50,0.0,,United Kingdom,True,,0
542558,35644,,-1,1/28/2011 14:51,0.0,,United Kingdom,True,,0
542559,35991,,-1,1/28/2011 14:51,0.0,,United Kingdom,True,,0
542560,47579,,-1,1/28/2011 14:51,0.0,,United Kingdom,True,,0
542561,84424A,,-1,1/28/2011 14:52,0.0,,United Kingdom,True,,0
542562,84499,,-1,1/28/2011 14:52,0.0,,United Kingdom,True,,0
542563,84509F,,-1,1/28/2011 14:52,0.0,,United Kingdom,True,,0
542564,84526,,-1,1/28/2011 14:52,0.0,,United Kingdom,True,,0
542565,84664,,-1,1/28/2011 14:52,0.0,,United Kingdom,True,,0
542566,84964B,,-1,1/28/2011 14:53,0.0,,United Kingdom,True,,0
542567,84975,,-1,1/28/2011 14:53,0.0,,United Kingdom,True,,0
542569,85028L,,-1,1/28/2011 14:53,0.0,,United Kingdom,True,,0
542570,85028S,,-1,1/28/2011 14:53,0.0,,United Kingdom,True,,0
542571,85031C,,-1,1/28/2011 14:54,0.0,,United Kingdom,True,,0
542572,85064,,-1,1/28/2011 14:54,0.0,,United Kingdom,True,,0
542573,85110,,-1,1/28/2011 14:55,0.0,,United Kingdom,True,,0
542574,85119,,-1,1/28/2011 14:55,0.0,,United Kingdom,True,,0
542575,85126,,-1,1/28/2011 14:55,0.0,,United Kingdom,True,,0
542576,85179B,,-1,1/28/2011 14:56,0.0,,United Kingdom,True,,0
542577,85232B,,-1,1/28/2011 14:56,0.0,,United Kingdom,True,,0
542579,90000C,,-1,1/28/2011 14:57,0.0,,United Kingdom,True,,0
542580,90095,,-1,1/28/2011 14:58,0.0,,United Kingdom,True,,0
542581,90091,,-1,1/28/2011 14:58,0.0,,United Kingdom,True,,0
542582,DCGS0057,,-6,1/28/2011 15:01,0.0,,United Kingdom,True,,0
542783,21690,,4,2/1/2011 10:02,0.0,,United Kingdom,True,,0
542784,84795C,,3,2/1/2011 10:04,0.0,,United Kingdom,True,,0
542879,22242,,-19,2/1/2011 12:52,0.0,,United Kingdom,True,,0
542880,22242,,10,2/1/2011 12:53,0.0,,United Kingdom,True,,0
542882,22162,,-40,2/1/2011 12:55,0.0,,United Kingdom,True,,0
542883,21448,,-40,2/1/2011 13:07,0.0,,United Kingdom,True,,0
542884,84748,,-52,2/1/2011 13:08,0.0,,United Kingdom,True,,0
542885,84465,,-6,2/1/2011 13:08,0.0,,United Kingdom,True,,0
542965,35400,,2,2/2/2011 11:22,0.0,,United Kingdom,True,,0
543014,47591B,,1,2/2/2011 13:36,0.0,,United Kingdom,True,,0
543034,85049F,,-130,2/2/2011 15:50,0.0,,United Kingdom,True,,0
543035,35004C,,-206,2/2/2011 15:51,0.0,,United Kingdom,True,,0
543049,79063C,,320,2/3/2011 10:09,0.0,,United Kingdom,True,,0
543051,79062D,,960,2/3/2011 10:15,0.0,,United Kingdom,True,,0
543176,22353,,60,2/4/2011 9:52,0.0,,United Kingdom,True,,0
543194,21355,,-217,2/4/2011 12:25,0.0,,United Kingdom,True,,0
543238,22833,,1,2/4/2011 13:42,0.0,,United Kingdom,True,,0
543254,35645,,18,2/4/2011 15:40,0.0,,United Kingdom,True,,0
543258,84611B,,1287,2/4/2011 16:06,0.0,,United Kingdom,True,,0
543261,84613C,,-173,2/4/2011 16:08,0.0,,United Kingdom,True,,0
543265,84872A,,-4,2/4/2011 17:23,0.0,,United Kingdom,True,,0
543266,82095,,-5,2/4/2011 17:24,0.0,,United Kingdom,True,,0
543267,35645,,3,2/4/2011 17:24,0.0,,United Kingdom,True,,0
543268,84306,,3,2/4/2011 17:24,0.0,,United Kingdom,True,,0
543269,84638,,-18,2/4/2011 17:25,0.0,,United Kingdom,True,,0
543270,84631,,-19,2/4/2011 17:25,0.0,,United Kingdom,True,,0
543271,21087,,-6,2/4/2011 17:26,0.0,,United Kingdom,True,,0
543308,35969,,-3,2/7/2011 12:04,0.0,,United Kingdom,True,,0
543310,35954,,-234,2/7/2011 12:10,0.0,,United Kingdom,True,,0
543386,16207B,,4,2/8/2011 9:22,0.0,,United Kingdom,True,,0
543390,84880,,-5,2/8/2011 10:02,0.0,,United Kingdom,True,,0
543453,21429,,1,2/8/2011 12:15,0.0,,United Kingdom,True,,0
543471,85150,,118,2/8/2011 15:00,0.0,,United Kingdom,True,,0
543472,22451,,1,2/8/2011 15:01,0.0,,United Kingdom,True,,0
543473,21661,,1,2/8/2011 15:01,0.0,,United Kingdom,True,,0
543521,22769,,-6,2/9/2011 11:49,0.0,,United Kingdom,True,,0
543545,22627,,-11,2/9/2011 15:50,0.0,,United Kingdom,True,,0
543552,22847,,-10,2/10/2011 10:05,0.0,,United Kingdom,True,,0
543654,22525,,-57,2/11/2011 10:29,0.0,,United Kingdom,True,,0
543655,21717,,-42,2/11/2011 10:30,0.0,,United Kingdom,True,,0
543656,84801B,,-44,2/11/2011 10:30,0.0,,United Kingdom,True,,0
543781,21655,,19,2/11/2011 16:36,0.0,,United Kingdom,True,,0
543782,85232B,,6,2/11/2011 16:36,0.0,,United Kingdom,True,,0
543783,20966,,-41,2/11/2011 16:45,0.0,,United Kingdom,True,,0
544046,21785,,-140,2/15/2011 12:34,0.0,,United Kingdom,True,,0
544063,22837,,-9,2/15/2011 13:37,0.0,,United Kingdom,True,,0
544072,22837,,26,2/15/2011 14:32,0.0,,United Kingdom,True,,0
544086,21785,,-7,2/15/2011 16:49,0.0,,United Kingdom,True,,0
544321,16033,,120,2/17/2011 15:42,0.0,,United Kingdom,True,,0
544342,22633,,-53,2/18/2011 9:44,0.0,,United Kingdom,True,,0
544343,22867,,-99,2/18/2011 9:45,0.0,,United Kingdom,True,,0
544344,22865,,51,2/18/2011 9:47,0.0,,United Kingdom,True,,0
544345,22866,,1,2/18/2011 9:49,0.0,,United Kingdom,True,,0
544346,22114,,-21,2/18/2011 9:50,0.0,,United Kingdom,True,,0
544347,22114,,-4,2/18/2011 9:51,0.0,,United Kingdom,True,,0
544348,84029E,,13,2/18/2011 9:52,0.0,,United Kingdom,True,,0
544396,62094B,,-92,2/18/2011 12:16,0.0,,United Kingdom,True,,0
544554,22588,,-41,2/21/2011 12:12,0.0,,United Kingdom,True,,0
544579,21651,,-6,2/21/2011 14:05,0.0,,United Kingdom,True,,0
544703,22202,,-114,2/23/2011 10:35,0.0,,United Kingdom,True,,0
544832,62096A,,-88,2/24/2011 10:05,0.0,,United Kingdom,True,,0
544834,90200C,,-33,2/24/2011 10:15,0.0,,United Kingdom,True,,0
545127,22024,,-50,2/28/2011 12:04,0.0,,United Kingdom,True,,0
545135,22028,,-30,2/28/2011 12:06,0.0,,United Kingdom,True,,0
545219,20738,,-36,2/28/2011 17:04,0.0,,United Kingdom,True,,0
545402,22862,,-33,3/2/2011 12:07,0.0,,United Kingdom,True,,0
545547,85061W,,-391,3/3/2011 15:07,0.0,,United Kingdom,True,,0
545548,77101A,,-87,3/3/2011 15:08,0.0,,United Kingdom,True,,0
545549,15058B,,-61,3/3/2011 15:10,0.0,,United Kingdom,True,,0
545551,15058A,,20,3/3/2011 15:11,0.0,,United Kingdom,True,,0
545552,22021,,-20,3/3/2011 15:11,0.0,,United Kingdom,True,,0
545553,84459B,,16,3/3/2011 15:12,0.0,,United Kingdom,True,,0
545554,22988,,-70,3/3/2011 15:12,0.0,,United Kingdom,True,,0
545560,37464,,-2,3/3/2011 16:12,0.0,,United Kingdom,True,,0
545561,37379A,,-9,3/3/2011 16:12,0.0,,United Kingdom,True,,0
545562,20689,,-5,3/3/2011 16:12,0.0,,United Kingdom,True,,0
545563,20671,,-22,3/3/2011 16:13,0.0,,United Kingdom,True,,0
545564,85092,,-9,3/3/2011 16:13,0.0,,United Kingdom,True,,0
545565,47563B,,-10,3/3/2011 16:14,0.0,,United Kingdom,True,,0
545566,37477D,,-9,3/3/2011 16:14,0.0,,United Kingdom,True,,0
545567,37444B,,-3,3/3/2011 16:14,0.0,,United Kingdom,True,,0
545598,22080,,-278,3/4/2011 11:16,0.0,,United Kingdom,True,,0
545599,22272,,-140,3/4/2011 11:17,0.0,,United Kingdom,True,,0
545600,85160A,,-21,3/4/2011 11:45,0.0,,United Kingdom,True,,0
545651,21973,,140,3/4/2011 13:14,0.0,,United Kingdom,True,,0
545666,37468,,67,3/4/2011 15:33,0.0,,United Kingdom,True,,0
545857,20681,MIA,-154,3/7/2011 13:56,0.0,,United Kingdom,True,mia,3
546026,90200C,,4,3/8/2011 17:43,0.0,,United Kingdom,True,,0
546085,84535A,,144,3/9/2011 11:32,0.0,,United Kingdom,True,,0
546114,84247K,,47,3/9/2011 13:47,0.0,,United Kingdom,True,,0
546141,79302M,,73,3/9/2011 16:36,0.0,,United Kingdom,True,,0
546146,20752,,-40,3/9/2011 16:41,0.0,,United Kingdom,True,,0
546150,21503,,-140,3/9/2011 17:03,0.0,,United Kingdom,True,,0
